AGE_INDEX,ENERGY_TARIFF,EXTENSION_COUNT,FROM_MAIN_SYSTEM,HW_GAS,HAS_TANK,FLAT_TOP_STOREY,FLOOR_U_VALUE,HOT_WATER_ENERGY_EFF,INTERNAL_LIGHTING,INTERNAL_GAINS,IS_DETACHED,IS_END,IS_MID,LOW_ENERGY_LIGHTING,MAIN_FUEL,MAINS_GAS_FLAG,MAIN_HEATING_CONTROLS,MAINHEAT_ENERGY_EFF,MECHANICAL_EXTRACT,MECHANICAL_SUPPLY,NUMBER_HEATED_ROOMS,NUMBER_OPEN_FIREPLACES,PHOTO_SUPPLY,ROOF_ENERGY_EFF,ROOF_U_VALUE,SECONDHEAT_DESCRIPTION,TEMP_ADJUSTMENT,TOTAL_FLOOR_AREA,WALLS_ENERGY_EFF,WALL_THICKNESS,WALL_U_VALUE,WET_ROOMS,WINDOW_AREA,CURRENT_ENERGY_EFFICIENCY
1,0,0.0,1,0,1,0,2.3,1,0.7367153590297504,34.01352256256399,0,0,1,100,0.216,1,0,3,0,0,4,0,0,3,2.3,0.216,0,90,3,250,0.7,2,17.855,63
5,0,0.0,1,0,1,0,0.68,3,1.3257522247784554,38.54547436058921,0,0,1,100,0.216,1,1,3,0,0,2,0,0,-1,0,-1,0,48,2,260,1,1,7.7302,72
2,0,0.012987012987012988,1,0,1,0,2.3,3,0.8602576388103256,35.60460296018368,0,0,1,89,0.216,1,0,3,0,0,5,0,0,1,2.3,0.216,0,77,0,220,1.7,3,16.269,64
10,1,0.0,1,0,0,0,0.2,2,0.8220550002904862,35.24968077978915,0,1,0,100,0.519,0,27,2,1,0,3,0,0,4,0.2,-1,0,80,3,300,0.3,2,11.076999999999998,74
4,1,0.0,0,0,1,0,1.5,1,1.6322540509567565,40.05262810250115,1,0,0,80,0.519,0,5,2,0,0,2,0,0,-1,0,-1,0.7,39,3,250,0.7,1,9.3563,64
5,0,0.0,0,0,0,1,0.22,3,2.133897931534576,43.16307151368308,0,0,1,40,0.216,1,8,3,0,0,1,0,0,4,0.68,-1,0.3,30,3,260,0.4,1,5.572000000000001,78
2,0,0.009174311926605505,1,0,1,0,2.3,3,0.6842706583785167,31.582155089563166,0,1,0,0,0.216,1,0,3,0,0,1,1,0,0,2.3,0.216,0,109,0,220,1.7,3,20.173000000000002,33
3,0,0.0,1,0,1,0,2.3,2,0.842995143630179,34.71133792385832,0,1,0,11,0.216,1,1,3,0,0,4,0,0,3,2.3,0.216,0,85,3,250,0.7,2,16.514,61
6,1,0.0,1,0,1,0,0.4,3,1.4750416518866976,39.012411678777966,0,1,0,20,0.216,1,0,3,0,0,3,0,0,-1,0,-1,0,45,3,270,0.35,2,6.849,73
3,0,0.010752688172043012,1,0,1,0,2.3,3,0.7145506251637502,33.62479059423573,0,1,0,100,0.216,1,0,3,0,0,6,0,0,2,2.3,0.216,0,93,1,220,1.7,3,17.5492,65
4,0,0.0,1,0,1,0,1.5,3,0.9145670091855702,35.95990507453935,0,0,1,60,0.216,1,0,3,0,0,4,0,0,2,1.5,-1,0,74,3,250,0.7,2,16.5006,72
4,0,0.0,0,0,1,0,1.5,2,1.1276540783691416,37.60185495111811,0,1,0,100,0.519,0,5,2,0,0,3,0,0,-1,0,-1,0.7,57,3,250,0.35,2,10.646899999999999,74
3,0,0.009523809523809525,1,0,1,0,2.3,1,0.6583889545786664,32.06018545760857,0,1,0,71,0.216,0,3,3,0,0,6,0,0,3,2.3,-1,0.6,105,3,250,0.7,3,19.101999999999997,51
4,0,0.0,1,0,1,0,1.5,3,0.8055811693154031,34.55791216274882,0,0,1,50,0.216,1,0,3,0,0,5,0,6,3,1.5,-1,0,86,0,250,1.7,3,17.9874,80
3,0,0.0,1,0,1,0,2.3,1,0.8261452962773427,34.57847628971076,0,1,0,22,0.216,1,3,3,0,0,6,0,0,3,2.3,-1,0.6,86,3,250,0.7,3,16.6434,57
1,0,0.011764705882352941,1,0,1,0,2.3,3,0.8099859056825937,34.678328685910735,0,0,1,56,0.216,1,3,3,0,0,5,0,0,3,2.3,-1,0.6,85,0,220,1.7,3,17.244999999999997,57
4,0,0.0,1,0,1,0,1.5,3,0.7975518129069677,34.314266455349724,1,0,0,38,0.216,1,0,3,0,0,5,0,0,3,1.5,-1,0,88,3,250,0.7,3,18.2352,65
2,0,0.0,1,0,1,0,2.3,2,0.6937116411095073,33.23118234062981,0,1,0,100,0.216,1,17,3,0,0,5,0,0,4,2.3,-1,0.6,96,1,250,1.5,3,18.587,57
2,0,0.0,1,0,1,0,2.3,1,0.7420361689169312,33.028556561824786,0,1,0,13,0.216,1,1,3,0,0,5,0,0,3,2.3,0.206,0,98,1,250,1.5,3,18.831,47
1,0,0.012658227848101266,1,0,1,0,2.3,3,0.8695553274937038,35.40443505560888,0,0,1,50,0.216,1,3,3,0,0,5,0,0,0,2.3,-1,0.6,79,0,220,1.7,3,16.512999999999998,58
2,0,0.010101010101010102,1,0,1,0,2.3,3,0.706733339412442,32.867267417583406,0,0,1,54,0.216,1,1,3,0,0,4,0,0,0,2.3,-1,0,99,3,250,0.7,3,18.953,53
3,0,0.0,1,0,1,0,2.3,3,1.8970119987981686,41.80315523297166,0,1,0,100,0.216,1,0,3,0,0,2,0,0,-1,0,0.216,0,33,3,250,0.7,1,9.687299999999999,70
2,0,0.0,0,0,0,0,2.3,0,0.708904818729919,32.74320642906138,0,0,1,42,0,1,15,0,0,0,0,0,0,4,2.3,-1,0,100,1,250,1.5,3,19.075,26
3,0,0.0,1,0,1,0,2.3,3,0.9540450631974308,36.37517364470533,0,1,0,70,0.216,1,0,3,0,0,5,0,0,3,2.3,-1,0,70,3,250,0.7,3,14.573,68
3,0,0.011764705882352941,1,0,1,0,2.3,3,0.8512474531170754,34.719590233345215,0,1,0,0,0.216,1,17,3,0,0,3,0,0,2,2.3,-1,0.6,85,0,220,1.7,2,16.514,50
5,0,0.0,1,0,1,0,0.68,3,0.9028315734086401,36.04486882375712,0,0,1,90,0.216,1,1,3,0,0,4,0,0,0,0.68,-1,0,73,3,260,0.4,2,14.6596,61
2,0,0.0,1,0,1,0,2.3,3,0.8055811693154031,34.55791216274882,0,1,0,50,0.216,1,0,3,0,0,5,0,0,3,2.3,0.216,0,86,3,250,0.7,3,17.366999999999997,69
3,0,0.0,1,0,1,1,0.22,3,1.5400380062324879,39.6177704741152,0,1,0,100,0.216,1,0,3,0,0,2,0,0,3,2.3,-1,0,41,3,250,0.7,1,9.960099999999999,77
8,0,0.0,0,0,0,0,0.22,3,1.3257522247784554,38.54547436058921,0,0,1,100,0.216,1,8,3,0,0,1,0,0,-1,0,-1,0.3,48,3,300,0.45,1,5.9024,82
3,0,0.0,1,0,1,1,0.22,3,0.8224063641024446,34.57473735753586,0,0,1,27,0.216,1,3,3,0,0,4,0,0,2,2.3,-1,0.6,86,3,250,0.7,2,11.494599999999998,70
4,0,0.012048192771084338,1,0,1,0,1.5,3,0.8597815606106297,34.95619447001748,0,1,0,13,0.216,1,1,3,0,0,4,0,0,2,1.5,-1,0,83,1,250,1.5,2,17.6157,65
7,1,0.0,0,0,1,1,0.22,2,1.4914536872815158,39.02882371417278,0,1,0,0,0.519,0,5,2,0,0,2,0,0,3,0.35,-1,0.7,45,3,270,0.6,1,7.4025,68
5,0,0.021739130434782608,1,0,1,0,0.68,1,0.7725676145433986,33.80578800341932,0,1,0,30,0.216,1,3,3,0,0,4,0,0,1,0.68,0.216,0.6,92,3,260,0.4,2,18.4184,47
1,0,0.0,1,0,1,0,2.3,3,1.0341449819378403,36.63232475267291,0,0,1,0,0.216,1,3,3,0,0,4,0,0,3,2.3,-1,0.6,68,0,220,1.7,2,15.171,61
4,0,0.0,1,0,1,0,1.5,1,0.4493893875209943,26.290362609451215,0,1,0,85,0.216,1,17,3,0,0,5,1,0,0,1.5,0.216,0.6,156,3,250,0.7,3,28.493399999999998,52
3,0,0.011111111111111112,1,0,1,0,2.3,1,0.7691814445244541,34.045988648058696,0,1,0,56,0.216,1,3,3,0,0,5,0,0,4,2.3,0.216,0.6,90,3,250,0.35,3,17.160999999999998,61
4,0,0.0,1,0,1,0,1.5,3,0.8471983337206483,35.27482411321931,0,0,1,67,0.216,1,0,3,0,0,4,0,0,3,1.5,-1,0,80,3,250,0.7,2,17.244,68
4,0,0.010526315789473684,1,0,0,0,1.5,1,0.7483725099990808,33.41066168261353,1,0,0,33,0.216,1,16,3,0,0,6,0,0,4,1.5,-1,0,95,3,250,0.7,3,19.1025,56
3,0,0.010416666666666666,1,0,1,0,2.3,0,0.6937116411095073,33.23118234062981,0,1,0,100,0.216,1,3,3,0,0,5,0,0,1,2.3,0.216,0.6,96,3,250,0.7,3,17.9374,44
4,0,0.015151515151515152,1,0,1,0,1.5,3,1.0055976525759431,36.77401538991356,0,1,0,71,0.216,1,1,3,0,0,3,0,0,3,1.5,-1,0,66,3,250,0.7,2,15.5094,68
7,0,0.0,1,0,1,0,0.35,3,1.0918032694974156,37.41408321771985,0,1,0,100,0.216,1,1,3,0,0,4,0,0,3,0.35,-1,0,59,3,270,0.35,2,12.127199999999998,69
2,0,0.008,1,0,1,0,2.3,3,0.5820779725219523,29.546146291263398,1,0,0,38,0.216,1,0,3,0,0,6,0,0,2,2.3,0.216,0,125,1,250,1.5,3,22.125,58
7,0,0.0,1,0,1,0,0.35,3,0.6603581293232746,32.06215463235318,1,0,0,68,0.216,1,1,3,0,0,5,0,0,2,0.35,-1,0,105,1,270,0.6,3,16.488,61
2,0,0.01098901098901099,1,0,1,0,2.3,3,0.7291718868996917,33.884607068163916,0,0,1,100,0.216,1,1,3,0,0,6,0,0,3,2.3,-1,0,91,0,220,1.7,3,17.977,61
3,0,0.0,1,0,1,0,2.3,2,0.9356225895854564,36.17252165155802,0,1,0,62,0.216,1,0,3,0,0,4,0,0,3,2.3,0.216,0,72,3,250,0.7,2,14.831799999999998,64
6,1,0.0,0,0,1,1,0.22,2,1.2519665328611382,38.20055943237342,0,0,1,100,0.519,0,5,2,0,0,2,0,0,2,0.4,-1,0.7,51,3,270,0.6,1,7.155,74
5,0,0.0,1,0,1,0,0.68,3,0.9778899854342047,36.214789047406775,0,1,0,8,0.216,1,0,3,0,0,5,0,0,4,0.68,-1,0,72,2,260,1,3,14.5344,72
3,0,0.0,1,0,1,0,2.3,1,0.905702332978814,35.852512226551376,0,1,0,57,0.216,1,3,3,0,0,4,0,0,3,2.3,0.216,0.6,75,3,250,0.7,3,15.219999999999999,54
4,0,0.0,1,0,1,0,1.5,2,0.8416418501279478,35.4821102106668,0,0,1,100,0.216,1,1,3,0,0,4,0,0,3,1.5,-1,0,78,3,250,0.7,2,16.996199999999998,66
6,1,0.0,0,0,1,0,0.4,2,1.186371502359529,37.891249714499274,0,0,1,100,0.519,0,5,2,0,0,2,0,0,-1,0,-1,0.7,54,3,270,0.6,1,7.308,71
2,0,0.010526315789473684,1,0,1,0,2.3,3,0.7722996435778444,33.43458881619229,0,1,0,0,0.216,1,0,3,0,0,5,0,0,4,2.3,-1,0,95,1,250,1.5,3,18.465,64
3,1,0.0,0,0,1,0,0.22,0,1.1492197927504337,37.54749590295131,0,1,0,50,0.519,0,5,2,0,0,3,0,0,-1,0,-1,0.7,58,0,250,2,2,10.5398,67
4,0,0.0,1,0,1,0,1.5,3,1.3802973205963904,38.80520611568926,0,1,0,100,0.216,1,0,3,0,0,2,0,0,3,1.5,-1,0,46,3,250,0.7,1,13.0314,70
2,0,0.010309278350515464,1,0,1,0,2.3,3,0.7583051061780874,33.17049506920633,0,1,0,0,0.216,1,0,3,0,0,5,0,0,0,2.3,0.216,0,97,3,250,0.7,3,18.709,56
1,0,0.011764705882352941,1,0,1,0,2.3,3,0.8289662175024552,34.697308997730595,0,0,1,30,0.216,1,3,3,0,0,5,0,0,0,2.3,-1,0.6,85,0,220,1.7,3,17.244999999999997,49
6,0,0.0,1,0,1,0,0.4,3,1.3932391009746805,38.71257295715469,0,0,1,50,0.216,1,0,3,0,0,2,0,0,3,0.4,-1,0,47,3,270,0.35,1,11.6152,69
4,0,0.0,1,0,1,0,1.5,3,0.7016587678994526,33.23912946741975,0,1,0,89,0.216,1,0,3,0,0,5,0,0,2,1.5,-1,0,96,2,270,0.8,3,19.226399999999998,66
2,0,0.01098901098901099,1,0,1,0,2.3,3,0.7622620053206307,33.91769718658486,0,1,0,55,0.216,1,0,3,0,0,5,0,0,2,2.3,-1,0,91,0,250,2,3,17.977,56
3,0,0.0,1,0,1,0,2.3,3,0.9695560383751146,36.653674324206335,0,0,1,100,0.216,1,0,3,0,0,5,0,0,0,2.3,0.216,0,67,3,250,0.7,3,14.1848,66
8,0,0.0,0,0,0,0,0.22,3,1.3257522247784554,38.54547436058921,0,0,1,100,0.216,1,8,3,0,0,1,0,0,-1,0,-1,0.3,48,1,300,0.45,1,5.9024,80
4,0,0.012345679012345678,1,0,1,0,1.5,1,0.8331215372609165,35.151879811528346,0,1,0,73,0.216,1,1,3,0,0,5,0,0,2,1.5,0.216,0,81,3,250,0.7,3,17.3679,53
3,0,0.0,1,0,1,0,2.3,3,0.9607545143457886,36.2906797469137,0,0,1,45,0.216,1,0,3,0,0,5,0,4,3,2.3,-1,0,71,3,250,0.7,3,14.702399999999997,85
6,0,0.0,1,0,1,0,0.4,3,0.8911991672234321,35.3188249467221,1,0,0,8,0.216,1,0,3,0,0,4,0,0,3,0.4,-1,0,80,3,270,0.35,2,16.09,68
4,0,0.0,1,0,1,0,1.5,3,0.98572767963172,36.496261724458684,0,1,0,45,0.216,1,0,3,0,0,4,0,0,3,1.5,0.216,0,69,3,250,0.7,2,15.8811,70
4,0,0.0,1,0,1,0,1.5,2,0.9988298512732453,36.68294813710446,0,0,1,62,0.216,1,1,3,0,0,5,0,0,3,1.5,0.216,0,67,3,250,0.7,3,15.633299999999998,62
5,0,0.0,1,0,1,0,0.68,3,0.9862333404681976,36.316158573036105,0,1,0,12,0.216,1,1,3,0,0,5,0,0,3,0.68,-1,0,71,3,260,0.4,3,14.4092,71
5,0,0.0,1,0,1,0,0.68,3,1.2519665328611382,38.20055943237342,0,1,0,100,0.216,1,2,3,0,0,2,0,0,-1,0,-1,0,51,3,260,0.4,1,8.0899,68
8,0,0.0,0,0,0,0,0.22,3,1.3257522247784554,38.54547436058921,0,0,1,100,0.216,1,8,3,0,0,1,0,0,-1,0,-1,0.3,48,1,300,0.45,1,5.9024,80
6,0,0.0,1,0,1,1,0.22,3,1.2292625624190134,38.09436794420297,0,1,0,100,0.216,1,0,3,0,0,2,0,0,3,0.4,-1,0,52,3,270,0.6,1,7.2059999999999995,75
5,0,0.0,1,0,1,0,0.68,3,1.3838788139059235,38.60360094971668,0,1,0,29,0.216,1,2,3,0,0,3,0,0,3,0.68,-1,0,48,3,260,0.4,2,11.5296,68
7,0,0.0,1,0,1,0,0.35,3,0.9606864137905037,36.19758547576308,0,1,0,30,0.216,1,1,3,0,0,4,0,0,4,0.35,-1,0,72,2,270,0.6,2,13.3596,65
4,0,0.01098901098901099,1,0,1,0,1.5,3,0.7701209084456037,33.92555608970983,0,1,0,44,0.216,1,2,3,0,0,5,0,0,3,1.5,-1,0,91,3,250,0.7,3,18.6069,68
7,0,0.0,1,0,1,0,0.35,3,1.0598601627418323,37.15107142318041,0,1,0,78,0.216,1,0,3,0,0,4,0,0,3,0.35,0.216,0,62,3,270,0.35,2,12.4116,73
0,0,0.0136986301369863,1,0,1,0,2.3,3,0.8951395374698718,36.03717678781835,0,0,1,100,0.216,1,2,3,0,0,3,1,0,0,2.3,0.216,0,73,0,220,1.7,2,15.781,50
4,1,0.0,0,0,1,0,1.5,1,1.3524430885930494,38.67177694477306,0,1,0,100,0.519,0,5,2,0,0,2,0,0,3,1.5,-1,0.7,47,3,250,0.7,1,13.1553,55
2,0,0.0,1,0,1,0,2.3,3,0.9130911224417059,35.75956145241994,0,1,0,33,0.216,1,3,3,0,0,5,0,0,3,2.3,0.216,0.6,76,3,250,0.7,3,16.147,62
8,0,0.0,1,0,1,0,0.35,3,0.9919362429668643,36.76035398030448,0,1,0,89,0.216,1,0,3,0,0,5,0,0,3,0.35,-1,0,66,3,300,0.45,3,9.0942,68
2,0,0.012195121951219513,0,0,1,0,2.3,0,0.8783644345855641,35.08669818044465,0,1,0,0,0.216,1,3,3,0,0,5,1,0,1,2.3,-1,0.6,82,3,250,0.7,3,16.878999999999998,43
1,0,0.025,1,0,1,0,2.3,3,0.838817222577261,35.266443002075924,0,0,1,78,0.216,1,1,3,0,0,4,0,0,3,2.3,-1,0,80,1,220,1.7,2,16.634999999999998,69
3,0,0.0,1,0,1,0,2.3,3,0.7769766677350082,34.645319447963146,0,1,0,100,0.216,1,0,3,0,0,5,0,0,0,2.3,0.216,0,85,3,250,0.7,3,16.514,66
3,0,0.0,1,0,1,0,2.3,2,0.9958977227904906,36.3258229553584,0,1,0,0,0.216,1,1,3,0,0,4,0,0,2,2.3,0.216,0,71,3,250,0.7,2,14.702399999999997,62
2,0,0.010309278350515464,1,0,1,0,2.3,3,0.7424682272556654,33.154658190283904,0,1,0,22,0.216,1,0,3,0,0,5,1,0,3,2.3,0.392,0,97,3,250,0.7,3,18.709,59
2,0,0.016129032258064516,1,0,1,0,2.3,2,1.068630441466163,37.159841701904746,0,0,1,67,0.216,1,0,3,0,0,3,0,0,4,2.3,0.216,0,62,3,250,0.7,2,14.439,63
2,0,0.01098901098901099,1,0,1,0,2.3,3,0.7437315390049049,33.89916672026913,0,1,0,80,0.216,1,0,3,0,0,5,0,0,3,2.3,-1,0,91,3,250,0.7,3,17.977,70
1,0,0.0,1,0,1,0,2.3,3,0.7515037669882574,33.03802415989611,0,0,1,0,0.216,1,3,3,0,0,5,0,0,0,2.3,-1,0.6,98,0,220,1.7,3,18.831,47
2,0,0.0,1,0,1,0,2.3,3,0.8533143356840723,34.83637444149003,0,1,0,9,0.216,1,2,3,0,0,5,0,0,0,2.3,0.216,0,84,3,250,0.7,3,17.122999999999998,57
10,0,0.0,1,0,1,0,0.2,3,0.7467563518197611,33.53332713778081,0,1,0,45,0.216,1,0,3,0,0,6,0,0,3,0.2,-1,0,94,3,300,0.3,3,13.085999999999999,78
4,0,0.015625,1,0,1,0,1.5,3,1.079238549804669,37.011696724676035,0,1,0,14,0.216,1,3,3,0,0,3,0,0,3,1.5,0.216,0.6,64,3,250,0.7,2,15.2616,56
2,0,0.0125,1,0,1,0,2.3,2,0.8543821432721233,35.28200792277079,0,0,1,57,0.216,1,0,3,0,0,3,0,0,1,2.3,0.216,0,80,0,220,1.7,2,16.634999999999998,50
6,0,0.0,1,0,1,0,0.4,3,0.7769766677350082,34.645319447963146,0,1,0,100,0.216,1,0,3,0,0,6,0,0,4,0.4,-1,0,85,3,270,0.6,3,16.768,67
4,0,0.00909090909090909,1,0,1,0,1.5,3,0.6516178309872013,31.424280278823876,0,1,0,40,0.216,1,1,3,0,0,5,0,0,4,1.5,0.216,0,110,3,250,0.7,3,20.961,63
4,1,0.0,0,0,1,1,0.22,2,1.6730471616724336,40.28827406983707,0,1,0,80,0.519,1,5,2,0,0,2,0,0,3,1.5,-1,0.7,38,3,250,0.7,1,9.2846,75
6,0,0.0,1,0,1,0,0.4,3,1.4797308048566455,39.01710083174791,0,0,1,14,0.216,1,0,3,0,0,2,0,0,-1,0,-1,0,45,3,270,0.6,1,6.849,70
1,0,0.014285714285714285,1,0,1,0,2.3,3,0.9972276413024521,36.41835622281035,0,0,1,14,0.216,1,2,3,0,0,3,0,0,0,2.3,-1,0,70,0,220,1.7,2,15.415,61
1,0,0.01639344262295082,1,0,1,0,2.3,3,1.1147798393247033,37.28376201460814,0,0,1,29,0.216,1,3,3,0,0,3,0,0,2,2.3,-1,0.6,61,0,220,1.7,2,14.317,59
3,0,0.0,1,0,1,0,2.3,3,0.8033895343659527,35.011723280225034,0,0,1,100,0.216,1,0,3,0,0,5,0,0,3,2.3,0.216,0,82,3,250,0.7,3,16.125799999999998,74
8,0,0.0,0,0,0,0,0.22,3,1.3257522247784554,38.54547436058921,0,0,1,100,0.216,1,8,3,0,0,1,0,0,-1,0,-1,0.3,48,3,300,0.45,1,5.9024,82
1,0,0.0,1,0,1,0,2.3,3,1.284575243577908,38.31966312962844,0,0,1,89,0.216,1,0,3,0,0,3,0,0,0,2.3,0.216,0,50,0,220,1.7,2,12.975,61
2,0,0.0,1,0,1,0,2.3,3,0.8600878074513412,34.8431479132573,0,1,0,0,0.216,1,17,3,0,0,4,1,0,0,2.3,0.216,0.6,84,3,250,0.7,2,17.122999999999998,51
1,0,0.014285714285714285,1,0,1,0,2.3,3,0.969546501491541,36.39067508299944,0,0,1,50,0.216,1,3,3,0,0,4,1,0,0,2.3,-1,0.6,70,4,220,0.32,2,15.415,53
8,0,0.0,1,0,1,0,0.35,3,1.1147798393247033,37.28376201460814,0,1,0,29,0.216,1,0,3,0,0,3,0,0,3,0.35,-1,0,61,3,300,0.45,2,8.4032,68
6,0,0.0,1,0,1,1,0.22,3,1.3001525624773538,38.42538273589528,0,0,1,100,0.216,1,0,3,0,0,2,0,0,3,0.4,-1,0,49,3,270,0.6,1,7.053,71
5,0,0.0,1,0,1,0,0.68,3,1.186371502359529,37.891249714499274,1,0,0,100,0.216,1,0,3,0,0,2,0,0,-1,0,-1,0,54,3,260,0.4,1,8.4496,74
3,0,0.0,1,0,1,0,2.3,3,0.8377353506193541,34.82079545642531,0,0,1,30,0.216,1,3,3,0,0,5,0,0,3,2.3,-1,0.6,84,3,250,0.7,3,17.76335,68
3,0,0.0,1,0,1,0,2.3,3,0.5252377800587641,28.59805655252163,1,0,0,78,0.216,1,0,3,0,0,6,0,0,0,2.3,-1,0,133,3,250,0.7,3,22.725199999999997,62
2,0,0.0,1,0,1,0,2.3,2,0.601865554077457,29.451387345032792,0,1,0,0,0.216,1,17,3,0,0,6,0,0,0,2.3,-1,0.6,126,1,250,1.5,3,22.247,32
1,0,0.0,1,0,1,0,2.3,3,0.9222387839729567,35.96757684932673,0,0,1,50,0.216,1,1,3,0,0,3,2,0,0,2.3,0.216,0,74,4,220,0.32,2,15.903,61
9,0,0.0,1,0,1,0,0.2,3,0.7603402656417673,34.395437229985,0,1,0,100,0.216,1,0,3,0,0,5,0,0,3,0.2,-1,0,87,3,300,0.35,3,12.081499999999998,78
1,0,0.012987012987012988,1,0,1,0,2.3,2,0.8656376703709826,35.609982991744346,0,0,1,82,0.216,1,0,3,0,0,3,1,0,4,2.3,0.216,0,77,0,220,1.7,3,16.269,61
3,0,0.0,1,0,1,0,2.3,3,0.8341288071456036,34.46922577148884,0,0,1,0,0.216,1,3,3,0,0,5,0,0,2,2.3,-1,0.6,87,3,250,0.7,3,16.7728,69
2,0,0.0,1,0,1,0,2.3,3,1.0582800428847654,37.22726221816821,0,1,0,100,0.216,1,0,3,0,0,4,0,0,3,2.3,0.216,0,61,3,250,0.7,2,14.317,71
0,0,0.01694915254237288,1,0,1,0,2.3,3,1.0918032694974156,37.41408321771985,0,0,1,100,0.216,1,2,3,0,0,4,0,0,2,2.3,-1,0,59,1,220,1.7,2,14.073,68
3,0,0.015151515151515152,1,0,1,0,2.3,2,1.061485237340356,36.82990297467797,0,1,0,0,0.216,1,3,3,0,0,4,0,0,3,2.3,0.216,0.6,66,3,250,0.7,2,14.055399999999999,54
2,0,0.016666666666666666,1,0,1,0,2.3,3,0.5631085463628606,30.112443295682287,0,1,0,100,0.216,1,1,3,0,0,6,0,0,2,2.3,-1,0,120,3,250,0.7,3,21.515,65
1,0,0.015873015873015872,1,0,1,0,2.3,1,1.0618647596508128,37.0742906847817,0,0,1,56,0.216,1,1,3,0,0,4,0,0,0,2.3,0.216,0,63,3,220,0.32,2,14.561,48
4,1,0.0,0,0,1,1,0.22,2,1.7444335507279938,40.80587420404331,0,0,1,100,0.519,0,5,2,0,0,2,0,0,3,1.5,-1,0.7,36,3,250,0.7,1,9.1412,78
1,0,0.0,0,0,0,0,2.3,0,0.8258379588371983,34.342552601279955,0,0,1,0,0.519,0,6,0,0,0,2,0,0,1,2.3,-1,0.3,88,1,250,1.5,3,17.611,25
3,0,0.0,1,0,1,1,0.22,3,1.4621163803232158,38.88702517541608,0,1,0,0,0.216,1,3,3,0,0,2,0,0,0,2.3,0.216,0.6,46,3,250,0.7,1,10.1306,51
1,0,0.0,1,0,1,0,2.3,3,0.8708669445636029,35.07920069042268,0,0,1,10,0.216,1,0,3,0,0,5,0,0,3,2.3,0.216,0,82,3,250,0.7,3,16.878999999999998,70
2,0,0.011235955056179775,1,0,1,0,2.3,3,0.759080372826641,34.15633968149711,0,1,0,80,0.216,1,0,3,0,0,5,1,0,0,2.3,-1,0,89,3,250,0.35,3,17.733,62
1,0,0.0196078431372549,1,0,1,0,2.3,3,1.3125590795658157,38.26115197907809,0,1,0,25,0.216,1,3,3,0,0,3,0,0,0,2.3,-1,0.6,51,3,220,0.32,2,13.097,60
1,0,0.007246376811594203,1,0,1,0,2.3,3,0.5508547506696936,28.09679146870821,0,0,1,7,0.216,1,1,3,0,0,6,0,0,0,2.3,0.216,0,138,0,220,1.7,3,23.711,55
4,0,0.012048192771084338,1,0,1,0,1.5,3,0.8467015466805454,34.94311445608739,1,0,0,30,0.216,1,0,3,0,0,4,0,0,2,1.5,-1,0,83,1,250,1.5,2,17.6157,52
2,0,0.020618556701030927,1,0,1,0,2.3,3,0.7137638842087753,33.12595384723702,0,0,1,62,0.216,1,3,3,0,0,5,0,0,4,2.3,0.216,0.6,97,0,220,1.7,3,18.709,62
3,0,0.0,1,0,1,0,2.3,3,0.8783644345855641,35.08669818044465,0,1,0,0,0.216,1,3,3,0,0,4,0,0,1,2.3,0.216,0.6,82,3,250,0.7,2,16.125799999999998,61
5,0,0.0,1,0,1,0,0.68,3,0.7833719121965086,34.535702905629925,0,0,1,80,0.216,1,0,3,0,0,5,0,0,0,0.68,-1,0,86,3,260,0.4,3,16.2872,66
1,0,0.0,1,0,1,0,2.3,3,0.7935310086454821,34.07033821217972,0,1,0,22,0.216,1,3,3,0,0,5,0,0,0,2.3,-1,0.6,90,0,220,1.7,3,17.855,37
1,0,0.01639344262295082,1,0,1,0,2.3,3,1.126079798612691,37.29506197389613,0,1,0,14,0.216,1,3,3,0,0,4,0,0,0,2.3,-1,0.6,61,0,220,1.7,2,14.317,50
4,0,0.0,1,0,1,0,1.5,2,0.6813121891368594,31.704772432089413,1,0,0,12,0.216,1,1,3,0,0,5,0,0,3,1.5,0.216,0,108,3,250,0.7,3,20.7132,56
6,1,0.0,0,0,1,1,0.22,2,1.2131249661090013,37.918003178248746,1,0,0,67,0.519,0,5,2,0,0,2,0,0,3,0.4,-1,0.7,54,3,270,0.6,1,7.308,71
1,0,0.014285714285714285,0,0,0,0,2.3,0,0.9529378176049944,36.37406639911289,0,0,1,71,0,1,15,0,0,0,0,1,0,0,2.3,0.216,0,70,4,220,0.32,2,15.415,26
2,0,0.0,1,0,1,0,2.3,3,0.8321472364113576,34.81520734221731,0,1,0,38,0.216,1,0,3,0,0,5,0,0,4,2.3,-1,0,84,3,250,0.7,3,17.122999999999998,68
5,0,0.0,1,0,1,0,0.68,3,0.9955772053956753,36.6796954912269,0,1,0,67,0.216,1,1,3,0,0,3,0,0,1,0.68,-1,0,67,3,260,0.4,2,13.9084,63
2,0,0.0,1,0,1,0,2.3,3,0.6677872539346857,32.702088864266145,0,1,0,100,0.216,1,0,3,0,0,5,0,0,3,2.3,0.216,0,100,3,250,0.7,3,19.075,73
1,0,0.011235955056179775,1,0,1,0,2.3,3,0.7653629997781427,34.16262230844861,0,0,1,71,0.216,1,1,3,0,0,4,1,0,0,2.3,0.216,0,89,3,220,0.32,2,17.733,49
